logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Position Index,Position Probablility,Position Age,Position Confidence,Speed,Relative Heading
782210,1970-01-02 09:00:47.696553,0.077,8,47.696553,0.077,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,10,1,64,72
791414,1970-01-02 09:00:48.256324,559.7710000000001,8,48.256323,559.77,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,22,1,64,72
791415,1970-01-02 09:00:48.256406,0.082,8,48.256406,0.083,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,22,1,64,72
800480,1970-01-02 09:00:48.796454,540.048,8,48.796454,540.048,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,10,1,64,72
800483,1970-01-02 09:00:48.796553,0.09899999999999999,8,48.796553,0.099,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,10,1,64,72
809628,1970-01-02 09:00:49.356192,559.639,8,49.356191,559.638,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,22,1,64,72
809629,1970-01-02 09:00:49.356242,0.05,8,49.356242,0.051,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,22,1,64,72
818880,1970-01-02 09:00:49.906448,550.206,8,49.906447,550.205,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,12,1,64,72
818881,1970-01-02 09:00:49.906453,0.005,8,49.906453,0.006,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,12,1,64,72
828136,1970-01-02 09:00:50.467960,561.507,8,50.467959,561.506,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,23,1,64,72
828140,1970-01-02 09:00:50.468073,0.11299999999999999,8,50.468073,0.114,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,23,1,64,72
